// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 0770102F
//  ProductCode: MTi-G-710-2A8G0
//  Firmware Version: 1.4.2
//  Hardware Version: 2.1.0
// Device settings: 
//  Filter Profile: General(1.18)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
//  GNSS Platform: Portable
// Coordinate system: ENU
PacketCounter UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid Acc_X Acc_Y Acc_Z Gyr_X Gyr_Y Gyr_Z
36497 724300000 2022 2 2 14 37 44 55 0.077454 0.019043 9.484304 -0.000208 -0.001401 -0.003890
36498 734300000 2022 2 2 14 37 44 55 0.066121 0.020457 9.471631 -0.001083 -0.002450 -0.002136
36499 744300000 2022 2 2 14 37 44 55 0.066102 0.029020 9.470901 -0.000013 0.000469 -0.001077
36500 754300000 2022 2 2 14 37 44 55 0.051656 0.038735 9.478803 0.000408 -0.001334 -0.004389
36501 764300000 2022 2 2 14 37 44 55 0.071931 0.025716 9.456475 0.002568 0.000117 -0.003421
36502 774300000 2022 2 2 14 37 44 55 0.069997 0.024183 9.461780 0.002834 -0.000927 -0.004024
36503 784300000 2022 2 2 14 37 44 55 0.057405 0.029112 9.462826 -0.000844 -0.001196 -0.001821
36504 794300000 2022 2 2 14 37 44 55 0.077871 0.029860 9.483208 -0.000592 -0.001606 -0.004426
36505 804300000 2022 2 2 14 37 44 55 0.064020 0.019680 9.476563 0.000473 -0.000043 -0.004818
36506 814300000 2022 2 2 14 37 44 55 0.068419 0.027114 9.470926 0.001512 -0.001626 -0.001206
36507 824300000 2022 2 2 14 37 44 55 0.077252 0.037585 9.470667 0.002430 -0.000751 -0.003314
36508 834300000 2022 2 2 14 37 44 55 0.069758 0.036467 9.463729 0.001493 -0.001796 -0.002277
36509 844300000 2022 2 2 14 37 44 55 0.069708 0.029057 9.461793 -0.001113 -0.001717 -0.002744
36510 854300000 2022 2 2 14 37 44 55 0.069070 0.025791 9.476633 0.000301 -0.000945 -0.004817
36511 864300000 2022 2 2 14 37 44 55 0.077311 0.037031 9.466087 0.000012 -0.000320 -0.004926
36512 874300000 2022 2 2 14 37 44 55 0.072838 0.020031 9.473597 0.000127 0.000405 -0.003357
36513 884300000 2022 2 2 14 37 44 55 0.060547 0.035673 9.465922 -0.000062 -0.001229 -0.004100
36514 894300000 2022 2 2 14 37 44 55 0.070607 0.034296 9.486582 -0.000008 -0.001271 -0.000282
36515 904300000 2022 2 2 14 37 44 55 0.058488 0.030155 9.470837 -0.000226 -0.000836 -0.002717
36516 914300000 2022 2 2 14 37 44 55 0.067225 0.023123 9.471275 -0.002265 -0.000679 -0.000058
36517 924300000 2022 2 2 14 37 44 55 0.081188 0.024439 9.456550 0.000269 -0.001545 -0.003795
36518 934300000 2022 2 2 14 37 44 55 0.068918 0.034827 9.466002 -0.000524 -0.001412 -0.001122
36519 944300000 2022 2 2 14 37 44 55 0.077482 0.030029 9.468730 -0.001088 0.000480 -0.002842
36520 954300000 2022 2 2 14 37 44 55 0.053990 0.032497 9.465090 -0.002223 0.000622 -0.003596
36521 964300000 2022 2 2 14 37 44 55 0.063913 0.024458 9.462486 -0.000079 -0.001227 -0.004723
36522 974300000 2022 2 2 14 37 44 55 0.082011 0.022523 9.450847 0.001312 -0.001304 -0.004183
36523 984300000 2022 2 2 14 37 44 55 0.048965 0.033504 9.468853 0.000063 0.000159 -0.002910
36524 994300000 2022 2 2 14 37 44 55 0.063753 0.024441 9.468960 0.002249 -0.000440 -0.002829
36525 4300000 2022 2 2 14 37 45 55 0.060747 0.027924 9.464375 0.000031 0.000229 -0.003089
36526 14300000 2022 2 2 14 37 45 55 0.078906 0.025609 9.483202 -0.001640 -0.000386 -0.003732
36527 24300000 2022 2 2 14 37 45 55 0.076652 0.030495 9.478248 0.002282 0.001093 -0.003479
36528 34300000 2022 2 2 14 37 45 55 0.061283 0.031469 9.461726 -0.000265 -0.001657 -0.001299
36529 44300000 2022 2 2 14 37 45 55 0.073746 0.022395 9.459143 -0.001335 0.001596 -0.003633
36530 54300000 2022 2 2 14 37 45 55 0.066757 0.029317 9.447680 0.001042 -0.000298 -0.003584
36531 64300000 2022 2 2 14 37 45 55 0.072583 0.025417 9.471716 -0.000434 -0.000603 -0.002870
36532 74300000 2022 2 2 14 37 45 55 0.059009 0.043069 9.474319 0.001774 -0.001025 -0.004224
36533 84300000 2022 2 2 14 37 45 55 0.060464 0.041626 9.480423 -0.002890 -0.002721 -0.002729
36534 94300000 2022 2 2 14 37 45 55 0.069110 0.029149 9.475122 -0.003037 -0.000035 -0.003916
36535 104300000 2022 2 2 14 37 45 55 0.073421 0.021222 9.463710 -0.000922 -0.002696 -0.002507
36536 114300000 2022 2 2 14 37 45 55 0.063246 0.023785 9.458288 0.001441 -0.003367 -0.002211
36537 124300000 2022 2 2 14 37 45 55 0.077909 0.005620 9.457980 -0.002180 -0.000177 -0.003877
36538 134300000 2022 2 2 14 37 45 55 0.073220 0.016330 9.450733 0.000856 -0.002766 -0.004179
36539 144300000 2022 2 2 14 37 45 55 0.064241 0.021009 9.459810 0.000403 0.000572 -0.002053
36540 154300000 2022 2 2 14 37 45 55 0.051438 0.041267 9.462815 0.001156 -0.001473 -0.005685
36541 164300000 2022 2 2 14 37 45 55 0.079980 0.014463 9.454599 0.002309 -0.001206 -0.004181
36542 174300000 2022 2 2 14 37 45 55 0.059651 0.021689 9.470055 -0.000333 -0.001820 -0.004295
36543 184300000 2022 2 2 14 37 45 55 0.052939 0.026578 9.455154 -0.000089 -0.000920 -0.004259
36544 194300000 2022 2 2 14 37 45 55 0.066526 0.017024 9.468959 0.000157 -0.002488 -0.003149
36545 204300000 2022 2 2 14 37 45 55 0.080717 0.027806 9.461514 0.000075 -0.000334 -0.000872
36546 214300000 2022 2 2 14 37 45 55 0.055994 0.045949 9.462499 0.002062 0.000996 -0.005586
36547 224300000 2022 2 2 14 37 45 55 0.071993 0.032250 9.459928 0.001535 0.000399 -0.003263
36548 234300000 2022 2 2 14 37 45 55 0.069846 0.024865 9.488056 -0.001935 -0.002516 -0.002191
36549 244300000 2022 2 2 14 37 45 55 0.073981 0.043798 9.455042 0.000688 0.000221 -0.001196
36550 254300000 2022 2 2 14 37 45 55 0.084330 0.033848 9.456622 0.002846 -0.001102 -0.004072
36551 264300000 2022 2 2 14 37 45 55 0.063782 0.028723 9.482307 0.002960 -0.001350 -0.002039
36552 274300000 2022 2 2 14 37 45 55 0.074870 0.041918 9.479419 -0.002904 -0.000212 -0.003241
36553 284300000 2022 2 2 14 37 45 55 0.074380 0.023586 9.474013 0.000462 0.000022 -0.003369
36554 294300000 2022 2 2 14 37 45 55 0.060939 0.038176 9.460992 0.002641 -0.000686 -0.002366
36555 304300000 2022 2 2 14 37 45 55 0.077728 0.027376 9.466438 -0.000017 -0.003006 -0.003252
36556 314300000 2022 2 2 14 37 45 55 0.081793 0.022399 9.460749 -0.000027 -0.000566 -0.003762
36557 324300000 2022 2 2 14 37 45 55 0.076854 0.019023 9.454976 0.001465 -0.000506 -0.002971
36558 334300000 2022 2 2 14 37 45 55 0.080314 0.032815 9.470300 0.001533 -0.002489 -0.003999
36559 344300000 2022 2 2 14 37 45 55 0.065381 0.028208 9.471278 -0.000232 -0.001375 -0.001476
36560 354300000 2022 2 2 14 37 45 55 0.054482 0.027755 9.458223 0.000636 -0.001791 -0.004294
36561 364300000 2022 2 2 14 37 45 55 0.072632 0.036681 9.471758 -0.000191 0.000370 -0.002694
36562 374300000 2022 2 2 14 37 45 55 0.070314 0.023471 9.469401 -0.000822 -0.001291 -0.005443
36563 384300000 2022 2 2 14 37 45 55 0.069880 0.030116 9.476278 0.002031 -0.000089 -0.002760
36564 394300000 2022 2 2 14 37 45 55 0.056683 0.037697 9.466280 0.001195 0.000224 -0.001943
36565 404300000 2022 2 2 14 37 45 55 0.049887 0.032784 9.466574 0.001211 -0.002246 -0.004110
36566 414300000 2022 2 2 14 37 45 55 0.077703 0.029791 9.467210 0.001187 -0.002107 -0.002753
36567 424300000 2022 2 2 14 37 45 55 0.058290 0.021297 9.474984 0.000654 0.000850 -0.002267
36568 434300000 2022 2 2 14 37 45 55 0.072695 0.024980 9.479713 -0.000317 -0.002336 -0.005115
36569 444300000 2022 2 2 14 37 45 55 0.072132 0.033836 9.485832 -0.000843 -0.000710 -0.001839
36570 454300000 2022 2 2 14 37 45 55 0.059994 0.028661 9.475032 0.000411 -0.001477 -0.004043
36571 464300000 2022 2 2 14 37 45 55 0.064195 0.027445 9.472025 0.000455 -0.000226 -0.002621
36572 474300000 2022 2 2 14 37 45 55 0.063299 0.034979 9.486517 -0.000445 0.000197 -0.002446
36573 484300000 2022 2 2 14 37 45 55 0.065753 0.027040 9.473942 0.001237 -0.001137 -0.001721
36574 494300000 2022 2 2 14 37 45 55 0.053011 0.026247 9.477623 -0.001794 -0.000355 -0.003089
36575 504300000 2022 2 2 14 37 45 55 0.080577 0.014133 9.473268 0.000485 -0.002941 -0.003218
36576 514300000 2022 2 2 14 37 45 55 0.074322 0.035826 9.467201 -0.002428 -0.002304 -0.002585
36577 524300000 2022 2 2 14 37 45 55 0.068312 0.029346 9.473213 -0.000683 0.001067 -0.001275
36578 534300000 2022 2 2 14 37 45 55 0.074618 0.026894 9.465267 -0.001993 -0.002202 -0.002908
36579 544300000 2022 2 2 14 37 45 55 0.071087 0.024659 9.463696 -0.001125 0.000303 -0.002733
36580 554300000 2022 2 2 14 37 45 55 0.069759 0.028964 9.463702 -0.001295 -0.001998 -0.002049
36581 564300000 2022 2 2 14 37 45 55 0.064081 0.040323 9.461027 -0.000229 -0.000810 -0.004550
36582 574300000 2022 2 2 14 37 45 55 0.064952 0.023676 9.472397 0.002383 -0.001309 -0.004219
36583 584300000 2022 2 2 14 37 45 55 0.055126 0.035752 9.468926 0.002919 -0.001065 -0.004145
36584 594300000 2022 2 2 14 37 45 55 0.069298 0.029378 9.466363 -0.000365 -0.001156 -0.004870
36585 604300000 2022 2 2 14 37 45 55 0.053163 0.045815 9.472747 0.000555 0.001236 -0.002951
36586 614300000 2022 2 2 14 37 45 55 0.076741 0.021491 9.477449 -0.000558 -0.000982 -0.004011
36587 624300000 2022 2 2 14 37 45 55 0.067675 0.023275 9.465944 -0.000760 -0.000500 -0.002764
36588 634300000 2022 2 2 14 37 45 55 0.077004 0.019460 9.485063 0.000202 -0.000710 -0.002261
36589 644300000 2022 2 2 14 37 45 55 0.078963 0.038086 9.451642 0.001492 -0.000544 -0.002261
36590 654300000 2022 2 2 14 37 45 55 0.076044 0.028512 9.480518 0.000988 -0.002869 -0.003430
36591 664300000 2022 2 2 14 37 45 55 0.077663 0.017359 9.455733 -0.001430 -0.001682 -0.002619
36592 674300000 2022 2 2 14 37 45 55 0.070242 0.033215 9.476673 0.000942 -0.006957 -0.000200
36593 684300000 2022 2 2 14 37 45 55 0.067027 0.019109 9.460588 -0.000140 -0.003152 -0.001824
36594 694300000 2022 2 2 14 37 45 55 0.067198 0.023014 9.479269 -0.001429 -0.001052 -0.003051
36595 704300000 2022 2 2 14 37 45 55 0.067732 0.022547 9.458706 0.000788 -0.001260 -0.005366
36596 714300000 2022 2 2 14 37 45 55 0.076331 0.031363 9.454632 -0.000625 -0.001752 -0.003724
36597 724300000 2022 2 2 14 37 45 55 0.074757 0.033738 9.457294 0.000366 -0.001192 -0.005794
36598 734300000 2022 2 2 14 37 45 55 0.084616 0.031626 9.457001 -0.000252 -0.000331 -0.000625
36599 744300000 2022 2 2 14 37 45 55 0.071674 0.029750 9.472105 0.000401 -0.005239 -0.003494
36600 754300000 2022 2 2 14 37 45 55 0.066706 0.025544 9.471279 0.001135 0.002520 -0.001596
36601 764300000 2022 2 2 14 37 45 55 0.076108 0.020278 9.471345 -0.002998 -0.002024 -0.003085
36602 774300000 2022 2 2 14 37 45 55 0.058892 0.032158 9.473515 -0.000390 -0.000437 -0.000873
36603 784300000 2022 2 2 14 37 45 55 0.060710 0.041941 9.479671 0.003709 -0.000589 -0.002113
36604 794300000 2022 2 2 14 37 45 55 0.052300 0.041779 9.456735 0.001213 -0.000960 -0.002513
36605 804300000 2022 2 2 14 37 45 55 0.070328 0.035915 9.477060 0.000829 -0.001235 -0.003188
36606 814300000 2022 2 2 14 37 45 55 0.063874 0.032887 9.470515 0.000224 -0.001407 -0.003333
36607 824300000 2022 2 2 14 37 45 55 0.074022 0.033186 9.480141 0.000458 0.000266 -0.003159
36608 834300000 2022 2 2 14 37 45 55 0.062479 0.048088 9.476658 0.001843 -0.001656 -0.003649
36609 844300000 2022 2 2 14 37 45 55 0.059537 0.049392 9.463305 0.001833 -0.000855 -0.003511
36610 854300000 2022 2 2 14 37 45 55 0.067933 0.022682 9.477372 -0.000617 -0.001686 -0.002260
36611 864300000 2022 2 2 14 37 45 55 0.064949 0.022889 9.466299 -0.000098 0.000138 -0.006800
36612 874300000 2022 2 2 14 37 45 55 0.089354 0.017450 9.475268 -0.000709 -0.000805 -0.003691
36613 884300000 2022 2 2 14 37 45 55 0.072801 0.020407 9.469027 -0.000608 0.002078 -0.002277
36614 894300000 2022 2 2 14 37 45 55 0.075094 0.031591 9.441297 0.000413 0.001736 -0.005770
36615 904300000 2022 2 2 14 37 45 55 0.060609 0.044846 9.458298 0.000190 0.001097 -0.002230
36616 914300000 2022 2 2 14 37 45 55 0.063539 0.041712 9.452113 0.002117 -0.001407 -0.005204
36617 924300000 2022 2 2 14 37 45 55 0.073038 0.031601 9.472728 -0.002407 -0.001114 -0.004502
36618 934300000 2022 2 2 14 37 45 55 0.056387 0.041541 9.467663 -0.000374 -0.001299 -0.003888
36619 944300000 2022 2 2 14 37 45 55 0.057581 0.041898 9.462338 -0.003110 -0.000455 -0.003256
36620 954300000 2022 2 2 14 37 45 55 0.073861 0.026341 9.467006 0.002000 -0.001868 -0.002024
36621 964300000 2022 2 2 14 37 45 55 0.064536 0.018491 9.471456 -0.001409 0.000093 -0.002360
36622 974300000 2022 2 2 14 37 45 55 0.072281 0.017629 9.470005 -0.001604 -0.003041 -0.002029
36623 984300000 2022 2 2 14 37 45 55 0.071132 0.033128 9.482622 0.000396 -0.002552 -0.004492
36624 994300000 2022 2 2 14 37 45 55 0.068854 0.021162 9.476078 -0.000233 -0.002487 -0.003314
36625 4300000 2022 2 2 14 37 46 55 0.073081 0.024259 9.462035 -0.001556 0.000512 -0.002435
36626 14300000 2022 2 2 14 37 46 55 0.068155 0.035421 9.473080 0.003396 -0.001694 -0.004233
36627 24300000 2022 2 2 14 37 46 55 0.064691 0.032836 9.476851 0.001696 -0.002291 -0.000344
36628 34300000 2022 2 2 14 37 46 55 0.059584 0.036312 9.479091 -0.000813 0.000028 -0.004106
36629 44300000 2022 2 2 14 37 46 55 0.054925 0.011764 9.478575 0.003778 -0.002953 -0.003085
36630 54300000 2022 2 2 14 37 46 55 0.064161 0.020423 9.474892 0.000505 -0.000813 -0.003313
36631 64300000 2022 2 2 14 37 46 55 0.076861 0.023612 9.457886 0.000807 0.000433 -0.002246
36632 74300000 2022 2 2 14 37 46 55 0.063881 0.034504 9.471891 0.001362 -0.001381 -0.002563
36633 84300000 2022 2 2 14 37 46 55 0.057345 0.018355 9.471768 0.001978 -0.001834 -0.003059
36634 94300000 2022 2 2 14 37 46 55 0.053077 0.052811 9.468818 -0.000915 -0.001264 -0.003605
36635 104300000 2022 2 2 14 37 46 55 0.067358 0.019471 9.463108 0.001866 -0.001592 -0.002664
36636 114300000 2022 2 2 14 37 46 55 0.077827 0.031970 9.457926 0.003286 -0.003158 -0.003335
36637 124300000 2022 2 2 14 37 46 55 0.074409 0.024939 9.453291 0.001602 -0.001306 -0.004311
36638 134300000 2022 2 2 14 37 46 55 0.076008 0.026589 9.466264 -0.000338 0.002566 -0.003585
36639 144300000 2022 2 2 14 37 46 55 0.064024 0.023840 9.456623 0.000683 -0.001578 -0.005027
36640 154300000 2022 2 2 14 37 46 55 0.057054 0.040969 9.472995 -0.001770 0.000348 -0.004863
36641 164300000 2022 2 2 14 37 46 55 0.070406 0.024775 9.468108 0.000904 -0.001871 -0.000311
36642 174300000 2022 2 2 14 37 46 55 0.065329 0.014667 9.469541 -0.001773 0.000242 -0.004684
36643 184300000 2022 2 2 14 37 46 55 0.063970 0.033804 9.462751 0.001230 -0.001646 -0.005597
36644 194300000 2022 2 2 14 37 46 55 0.062108 0.017165 9.477523 0.002502 -0.000022 -0.003030
36645 204300000 2022 2 2 14 37 46 55 0.071136 0.027379 9.468126 -0.002174 -0.000387 -0.003720
36646 214300000 2022 2 2 14 37 46 55 0.073657 0.024964 9.478808 0.000419 -0.000924 -0.001997
36647 224300000 2022 2 2 14 37 46 55 0.059337 0.034655 9.476803 0.003019 -0.002953 -0.002444
36648 234300000 2022 2 2 14 37 46 55 0.068781 0.024637 9.479520 0.000473 -0.001826 -0.002706
36649 244300000 2022 2 2 14 37 46 55 0.053738 0.026441 9.467957 -0.000569 -0.003981 -0.003806
36650 254300000 2022 2 2 14 37 46 55 0.060860 0.021343 9.461531 -0.000599 -0.000750 -0.000962
36651 264300000 2022 2 2 14 37 46 55 0.079835 0.028335 9.481162 -0.000794 -0.000768 -0.005105
36652 274300000 2022 2 2 14 37 46 55 0.067737 0.031065 9.470775 0.002110 -0.000171 -0.000316
36653 284300000 2022 2 2 14 37 46 55 0.066635 0.034172 9.464306 0.001696 0.000081 -0.001639
36654 294300000 2022 2 2 14 37 46 55 0.075022 0.025541 9.466251 0.001039 -0.001134 -0.002815
36655 304300000 2022 2 2 14 37 46 55 0.072121 0.023698 9.477261 -0.003059 -0.000633 -0.001934
36656 314300000 2022 2 2 14 37 46 55 0.071868 0.023868 9.476498 0.000537 -0.002660 -0.004275
36657 324300000 2022 2 2 14 37 46 55 0.078006 0.026651 9.467430 0.000010 -0.000891 -0.001106
36658 334300000 2022 2 2 14 37 46 55 0.089532 0.027229 9.472106 -0.000529 -0.002161 -0.005276
36659 344300000 2022 2 2 14 37 46 55 0.076334 0.036853 9.454504 0.000973 -0.000155 -0.003603
36660 354300000 2022 2 2 14 37 46 55 0.056799 0.035773 9.471069 0.001210 -0.002218 -0.001382
36661 364300000 2022 2 2 14 37 46 55 0.063185 0.032701 9.463120 0.002704 0.000200 -0.007204
36662 374300000 2022 2 2 14 37 46 55 0.065902 0.041062 9.470418 0.000578 -0.001409 -0.002744
36663 384300000 2022 2 2 14 37 46 55 0.070005 0.019299 9.458945 -0.001833 -0.000811 -0.002179
36664 394300000 2022 2 2 14 37 46 55 0.060723 0.035861 9.457781 0.000984 -0.002901 -0.005412
36665 404300000 2022 2 2 14 37 46 55 0.079693 0.020560 9.451422 0.000019 -0.000951 -0.004069
36666 414300000 2022 2 2 14 37 46 55 0.059953 0.036114 9.472621 0.001354 0.001542 -0.001147
36667 424300000 2022 2 2 14 37 46 55 0.064306 0.031030 9.477974 0.003042 -0.001246 -0.002452
36668 434300000 2022 2 2 14 37 46 55 0.082976 0.009196 9.462072 0.001118 -0.002180 -0.002593
36669 444300000 2022 2 2 14 37 46 55 0.072419 0.016456 9.477994 -0.000677 -0.000495 -0.003284
36670 454300000 2022 2 2 14 37 46 55 0.067999 0.027385 9.472288 -0.001217 -0.001343 -0.000038
36671 464300000 2022 2 2 14 37 46 55 0.068310 0.022839 9.481792 0.001462 -0.000614 -0.002710
36672 474300000 2022 2 2 14 37 46 55 0.078583 0.022062 9.489505 0.000290 -0.001895 -0.002601
36673 484300000 2022 2 2 14 37 46 55 0.076098 0.026636 9.470078 -0.000830 -0.001478 -0.001928
36674 494300000 2022 2 2 14 37 46 55 0.073673 0.024036 9.470045 0.002455 0.000279 0.000217
36675 504300000 2022 2 2 14 37 46 55 0.064246 0.022156 9.462331 0.001065 -0.001163 -0.004351
36676 514300000 2022 2 2 14 37 46 55 0.058450 0.028418 9.470294 0.002041 0.000189 -0.003566
36677 524300000 2022 2 2 14 37 46 55 0.076481 0.012293 9.456689 -0.001131 0.000658 -0.004791
36678 534300000 2022 2 2 14 37 46 55 0.072908 0.037999 9.461331 0.001248 -0.001526 0.000578
36679 544300000 2022 2 2 14 37 46 55 0.052359 0.025626 9.480509 -0.000081 -0.003603 -0.003306
36680 554300000 2022 2 2 14 37 46 55 0.077261 0.025874 9.468940 0.001218 -0.000538 -0.002960
36681 564300000 2022 2 2 14 37 46 55 0.069596 0.031999 9.477649 0.000069 -0.001058 -0.002425
36682 574300000 2022 2 2 14 37 46 55 0.055970 0.042641 9.473756 0.000710 -0.002800 -0.003845
36683 584300000 2022 2 2 14 37 46 55 0.078772 0.020155 9.466266 0.001880 -0.000777 -0.006596
36684 594300000 2022 2 2 14 37 46 55 0.072357 0.037461 9.475792 -0.000400 -0.002236 -0.004063
36685 604300000 2022 2 2 14 37 46 55 0.074925 0.018973 9.462413 0.001324 -0.000017 -0.003176
36686 614300000 2022 2 2 14 37 46 55 0.080080 0.032108 9.453755 -0.001079 -0.000252 -0.002711
36687 624300000 2022 2 2 14 37 46 55 0.070656 0.021470 9.475331 -0.002194 -0.001919 -0.003998
36688 634300000 2022 2 2 14 37 46 55 0.069371 0.040159 9.471589 -0.001096 -0.002632 -0.000248
36689 644300000 2022 2 2 14 37 46 55 0.058604 0.037174 9.474137 -0.000460 -0.000290 -0.003428
36690 654300000 2022 2 2 14 37 46 55 0.069678 0.035967 9.467762 -0.000099 -0.001014 -0.005743
36691 664300000 2022 2 2 14 37 46 55 0.066935 0.038993 9.473844 -0.001252 -0.000941 -0.005356
36692 674300000 2022 2 2 14 37 46 55 0.077038 0.026365 9.463613 0.002028 -0.004027 -0.002442
36693 684300000 2022 2 2 14 37 46 55 0.069398 0.018990 9.472264 0.001293 0.002349 -0.002364
36694 694300000 2022 2 2 14 37 46 55 0.067680 0.032823 9.479539 0.000446 -0.000881 -0.003960
36695 704300000 2022 2 2 14 37 46 55 0.075365 0.038191 9.472403 -0.000083 -0.000913 -0.004283
36696 714300000 2022 2 2 14 37 46 55 0.065011 0.026323 9.473399 -0.000490 -0.001337 -0.003388
36697 724300000 2022 2 2 14 37 46 55 0.063771 0.027893 9.473395 0.000339 -0.001196 -0.003818
36698 734300000 2022 2 2 14 37 46 55 0.061522 0.037399 9.461217 0.001115 -0.003393 -0.004233
36699 744300000 2022 2 2 14 37 46 55 0.070866 0.016767 9.482940 -0.000076 -0.000081 -0.003071
36700 754300000 2022 2 2 14 37 46 55 0.074868 0.021635 9.474994 0.001275 -0.000822 -0.001814
36701 764300000 2022 2 2 14 37 46 55 0.065671 0.032539 9.471905 0.002055 0.000919 -0.002141
36702 774300000 2022 2 2 14 37 46 55 0.060201 0.039661 9.464643 0.000400 -0.001382 -0.000284
36703 784300000 2022 2 2 14 37 46 55 0.070035 0.034422 9.474616 0.001281 -0.000821 -0.002065
36704 794300000 2022 2 2 14 37 46 55 0.056856 0.027079 9.486647 -0.000250 -0.001756 -0.002386
36705 804300000 2022 2 2 14 37 46 55 0.067931 0.040827 9.462057 0.001083 -0.001447 -0.003171
36706 814300000 2022 2 2 14 37 46 55 0.065732 0.026521 9.446364 0.000689 -0.002529 -0.002344
36707 824300000 2022 2 2 14 37 46 55 0.073988 0.044845 9.465559 -0.001048 -0.000454 -0.004754
36708 834300000 2022 2 2 14 37 46 55 0.065939 0.034837 9.472294 0.000236 -0.002392 -0.001100
36709 844300000 2022 2 2 14 37 46 55 0.086731 0.018664 9.470905 -0.001102 -0.001227 -0.003108
36710 854300000 2022 2 2 14 37 46 55 0.069536 0.023931 9.465425 -0.001927 0.000931 -0.001867
36711 864300000 2022 2 2 14 37 46 55 0.065306 0.032060 9.483703 0.000140 -0.001261 -0.004743
36712 874300000 2022 2 2 14 37 46 55 0.071274 0.035098 9.467390 -0.002170 -0.001467 -0.003499
36713 884300000 2022 2 2 14 37 46 55 0.067747 0.031067 9.460113 -0.000426 0.000337 -0.003682
36714 894300000 2022 2 2 14 37 46 55 0.071873 0.035155 9.475019 0.000807 -0.000298 -0.001852
36715 904300000 2022 2 2 14 37 46 55 0.075285 0.024285 9.470818 -0.000123 -0.001425 -0.004284
36716 914300000 2022 2 2 14 37 46 55 0.059326 0.054753 9.457836 -0.001214 -0.001809 -0.003834
36717 924300000 2022 2 2 14 37 46 55 0.057933 0.043506 9.465019 0.000120 -0.000845 -0.002335
36718 934300000 2022 2 2 14 37 46 55 0.068642 0.042639 9.458640 -0.001161 -0.000458 -0.000698
36719 944300000 2022 2 2 14 37 46 55 0.061554 0.031011 9.449766 0.001933 -0.002496 -0.000753
36720 954300000 2022 2 2 14 37 46 55 0.045900 0.035770 9.463728 -0.003071 0.000423 -0.002992
36721 964300000 2022 2 2 14 37 46 55 0.072688 0.031362 9.474625 0.001428 -0.001436 -0.003579
36722 974300000 2022 2 2 14 37 46 55 0.063979 0.028579 9.461973 -0.001521 -0.001524 -0.005156
36723 984300000 2022 2 2 14 37 46 55 0.061203 0.040030 9.465796 0.000966 0.001183 -0.005195
36724 994300000 2022 2 2 14 37 46 55 0.088681 0.026596 9.467912 0.000874 -0.000042 -0.003121
36725 4300000 2022 2 2 14 37 47 55 0.051475 0.051726 9.461939 0.000601 0.000171 -0.004194
36726 14300000 2022 2 2 14 37 47 55 0.069384 0.022625 9.482176 -0.000913 -0.001289 -0.002835
36727 24300000 2022 2 2 14 37 47 55 0.071863 0.025132 9.466599 -0.000797 -0.000246 -0.003910
36728 34300000 2022 2 2 14 37 47 55 0.075569 0.021242 9.452528 -0.002252 -0.002366 -0.003760
